Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2024-02-27 22:41:13",6,1,"Bryan Tran",9a7da11f-7b75-47d3-8949-4402a41e635c,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,68.42,3404,0,57,39,18,31.00,31.00,31,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,640,0,18,227
"2024-02-27 22:45:33",6,1,"Bryan Tran",d949d432-b9ff-4d52-ac67-d11875e54e9c,"Exiled Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,69.4,24039,230,549,381,168,72.50,149.33,145,0,0,0,0,0,0,0,2,19,0,0,0,0,0,,,4055,0,71,1020
"2024-02-27 22:58:42",6,1,"Bryan Tran",fc3c7366-4636-4fed-a406-bee6d48d4988,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,58.37,20824,128,651,380,271,68.00,138.00,136,0,0,0,0,0,0,0,2,12,0,0,0,0,0,,,3040,0,104,987
"2024-02-27 23:16:14",6,1,"Bryan Tran",9d2cbb8d-74a6-4b6a-8ea7-fd2f001c2694,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,60.38,24648,2,578,349,229,170.00,173.33,170,0,0,0,0,0,0,0,1,13,0,0,0,0,0,,,4040,0,109,1100
"2024-02-27 23:36:45",6,1,"Bryan Tran",898caf37-278e-475e-ae3e-244907114135,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,48.32,14019,773,863,417,446,77.00,86.33,77,0,0,0,0,0,0,0,1,31,0,0,0,0,0,,,3680,0,30,914
"2024-02-29 23:21:05",6,1,"Bryan Tran",9597f4dd-0a0a-4299-a26e-03a9e47ca705,"Kusini Bay Firefight","Heroic King of the Hill","Firefight: Heroic King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,59.95,14755,57,744,446,298,32.25,130.33,129,0,0,0,0,0,0,0,4,16,0,0,0,0,0,,,2290,0,107,1130
"2024-02-29 23:42:24",6,1,"Bryan Tran",33656563-5ac5-49b0-94ff-4c1ec67e5749,"Live Fire - Ranked","Doubles Slayer","Ranked Doubles",CrossPlay,Open,783,779,,,,,,,,,,,,,4,1,1,0,,Loss,45.95,3167,4594,148,68,80,0.53,-6.00,8,2,0,3,0,0,0,2,15,3,0,0,5,0,0,9,12,970,0,5,598
"2024-02-29 23:53:43",6,1,"Bryan Tran",c05865fa-8eae-4f09-96fc-3b7a097670b3,"Solitude - Ranked","Doubles Slayer","Ranked Doubles",CrossPlay,Open,779,774,,,,,,,,,,,,,4,1,1,0,,Loss,37.5,2755,3773,128,48,80,0.38,-6.66,5,2,0,2,0,0,0,0,13,4,0,0,1,0,0,6,10,700,0,0,441
"2024-03-01 00:03:18",6,1,"Bryan Tran",f7feac08-f357-4e3a-9184-4ece3b1062f6,"Streets - Ranked","Doubles Slayer","Ranked Doubles",CrossPlay,Open,774,787,,,,,,,,,,,,,2,1,1,0,,Win,49.72,3194,3981,177,88,89,0.60,-1.66,6,0,0,3,0,0,0,2,10,7,0,0,3,0,0,7,8,970,0,3,418
"2024-03-01 00:12:28",6,1,"Bryan Tran",990e98d1-444a-4d36-a6d8-d463df337961,"Oasis Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,50,637,1,22,11,11,2.00,1.00,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,45,0,0,233
"2024-03-01 00:17:03",6,1,"Bryan Tran",937aa996-85b2-4f54-9985-52724dd62888,"Deadlock Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,52.48,31811,72,1370,719,651,28.00,194.66,196,0,0,0,0,0,0,0,7,17,0,0,0,0,0,,,3370,0,114,1174
"2024-03-01 00:37:37",6,1,"Bryan Tran",39e5422f-f4fe-4336-8394-5320e528ea7b,Highpower,"Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,61.94,7067,1,268,166,102,23.00,44.66,46,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,1065,0,33,461
"2024-03-01 00:46:31",6,1,"Bryan Tran",fb0c4f18-f077-4f49-8fd9-7f7810f4247d,Detachment,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,15
"2024-03-01 00:50:00",6,1,"Bryan Tran",fb8e9968-f8a3-49cb-a0e5-938df82b7eb2,Immolate,Slayer,"Team Doubles",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,35.53,2650,3811,197,70,127,0.36,-5.33,4,0,0,3,0,0,0,0,11,5,0,0,1,0,0,7,9,650,0,2,435
"2024-03-01 00:59:12",6,1,"Bryan Tran",16210081-ff59-4211-81ea-a7afd93ad64c,"Fragmentation Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,46.73,22632,3,980,458,522,22.60,114.33,113,0,0,0,0,0,0,0,5,19,0,0,0,0,0,,,2190,0,59,1079
"2024-03-01 19:21:48",6,1,"Bryan Tran",54fdb276-2a78-44cd-b61f-a0568c239f0c,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,54.39,14420,23,456,248,208,27.60,137.66,138,0,0,0,0,0,0,0,5,14,0,0,0,0,0,,,2475,0,115,1295
"2024-03-01 19:43:54",6,1,"Bryan Tran",3d0d7980-a809-4db8-9fa4-cb7c96d1fcb6,"Oasis Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,60.73,39292,155,629,382,247,80.67,241.66,242,0,0,0,0,0,0,0,3,8,0,0,0,1,0,,,4630,0,146,1160
"2024-03-01 23:47:30",6,1,"Bryan Tran",5f83370c-8199-44ef-a400-2c1acbb368b8,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.45,21352,0,265,139,126,50.67,155.00,152,0,0,0,0,0,0,0,3,18,0,0,0,0,0,,,4425,0,144,969
"2024-03-02 00:05:10",6,1,"Bryan Tran",905ec55c-df07-48a4-a378-2ee73bbcdd59,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,66.94,16750,62,360,241,119,23.67,138.66,142,0,0,0,0,0,0,0,6,8,0,0,0,0,0,,,2520,0,124,1063
"2024-03-02 00:20:34",6,1,"Bryan Tran",9f32afb6-7a9b-4a4e-9475-cf15113e5433,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Loss,73.28,16065,1,131,96,35,62.50,125.00,125,0,0,0,0,0,0,0,2,6,0,0,0,0,0,,,2575,0,124,895
"2024-03-02 00:36:08",6,1,"Bryan Tran",7f79413d-6f11-4d9a-b108-751061470a74,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,56.97,30046,364,825,470,355,129.00,136.00,129,0,0,0,0,0,0,0,1,24,0,0,0,0,0,,,4770,0,72,1147
"2024-03-02 00:57:13",6,1,"Bryan Tran",b9d35390-58a5-4e48-9b80-a5f0e077d2d9,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,66.08,26966,75,510,337,173,99.50,202.00,199,0,0,0,0,0,0,0,2,15,0,0,0,0,0,,,4905,0,108,1075
"2024-03-02 16:44:27",6,1,"Bryan Tran",76f4039f-b717-49d2-9af1-37dbe9b32d7f,"Launch Site","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.79,16021,23,466,260,206,188.00,191.66,188,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,,4045,0,165,1139
"2024-03-02 17:03:56",6,1,"Bryan Tran",00d14605-b9a0-403c-948a-aa54cfa7f15e,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,60.45,14562,375,177,107,70,41.33,124.00,124,0,0,0,0,0,0,0,3,9,0,1,0,0,0,,,2890,0,119,792
"2024-03-02 17:20:41",6,1,"Bryan Tran",5f4089ea-a9d1-4400-9027-d37f93625275,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,49.23,39949,462,1763,868,895,89.67,285.66,269,0,0,0,0,0,0,0,3,59,0,0,0,0,0,,,6065,0,124,1445
"2024-03-02 17:44:57",6,1,"Bryan Tran",7b58a2ac-526a-4f28-b33b-f3d9fa4168c9,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,63.17,22851,70,1803,1139,664,41.75,173.66,167,0,0,0,0,0,0,0,4,32,0,0,0,0,0,,,5225,0,114,1088
"2024-03-02 18:04:25",6,1,"Bryan Tran",943b9d8f-a1ea-4f47-bf91-894b683de0cf,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,54.48,24667,2,1182,644,538,90.00,189.33,180,0,0,0,0,0,0,0,2,34,0,0,0,0,0,,,3160,0,109,993
"2024-03-02 18:22:28",6,1,"Bryan Tran",e34d64e4-64b7-4cd3-bd25-3251d621e3fc,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.61,19769,24,892,496,396,31.00,125.00,124,0,0,0,0,0,0,0,4,15,0,0,0,0,0,,,3015,0,61,1120
"2024-03-02 18:43:11",6,1,"Bryan Tran",235e9dea-4f03-4c13-8dc7-16e73b747722,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,53.48,16352,108,632,338,294,42.75,171.66,171,0,0,0,0,0,0,0,4,14,0,0,0,0,0,,,2675,0,126,1209
"2024-03-02 18:57:28",6,1,"Bryan Tran",4cfdb82d-4412-4a36-8d74-3d4ac5312fe7,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,44.46,12611,37,740,329,411,120.00,122.33,120,0,0,0,0,0,0,0,1,10,0,0,0,0,0,,,2720,0,89,1203
"2024-03-03 22:12:56",6,1,"Bryan Tran",47f11e51-57ea-4feb-a3b8-a553abb3f578,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,48.4,13174,414,376,182,194,62.50,129.66,125,0,0,0,0,0,0,0,2,20,0,0,0,0,0,,,2660,0,119,919
"2024-03-03 22:29:32",6,1,"Bryan Tran",5d3f3794-b2c3-49ea-bf7e-5ded72e4f637,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,58.88,14364,189,535,315,220,40.33,121.33,121,0,0,0,0,0,0,0,3,10,0,0,0,0,0,,,2040,0,68,682
"2024-03-03 22:40:55",6,1,"Bryan Tran",a8714132-04fa-40c6-b40a-f3a7d3a33c47,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,50.91,26176,33,988,503,485,152.00,160.33,152,0,0,0,0,0,0,0,1,28,0,0,0,0,0,,,3775,0,78,980
"2024-03-03 22:58:30",6,1,"Bryan Tran",03319a3c-9dc3-4b29-86a6-347b7b699cc8,"Scarr Firefight","Legendary King of the Hill","Firefight: Legendary King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,55.83,13093,68,489,273,216,33.00,68.00,66,0,0,0,0,0,0,0,2,12,0,0,0,0,0,,,1755,0,44,559
"2024-03-05 18:46:42",6,1,"Bryan Tran",05527693-e084-4adb-8bd3-43f7265f9057,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,64.21,25985,83,95,61,34,59.00,176.00,177,0,0,0,0,0,0,0,3,6,0,0,0,0,0,,,3425,0,166,700
"2024-03-05 19:00:46",6,1,"Bryan Tran",ed30f016-c50b-4fc8-8516-50ee40c96973,Elevation,CTF,"Corrosion 24/7",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,57.98,1464,1120,119,69,50,1.40,2.00,7,2,0,3,0,0,0,0,5,0,0,0,2,0,0,4,3,700,0,1,167
"2024-03-05 23:56:54",6,1,"Bryan Tran",caa2b7b2-0aa7-4336-9856-d351265a3dea,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,83.61,22915,60,238,199,39,185.00,187.33,185,0,0,0,0,0,0,0,1,10,0,0,0,0,0,,,3210,0,174,1112
"2024-03-06 00:17:17",6,1,"Bryan Tran",013b04d6-bcbc-406a-88d0-107a6da6db41,"Exiled Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,54.36,38532,43,1159,630,529,265.00,267.66,265,0,0,0,0,0,0,0,1,11,0,0,0,0,0,,,5460,0,133,1281
"2024-03-06 23:28:48",6,1,"Bryan Tran",6f3e3468-017e-44a4-bbd4-d9f9e4d73937,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,61.07,4174,221,244,149,95,17.00,32.33,34,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,575,0,24,208
"2024-03-06 23:32:59",6,1,"Bryan Tran",2df548c1-96f0-42e3-8911-f1d3901bfdd0,"Live Fire","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,56.87,15148,39,422,240,182,204.00,207.66,204,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,,4575,0,182,982
"2024-03-06 23:51:42",6,1,"Bryan Tran",992be300-90d3-4c0f-87da-0c46690fd228,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,25.71,19401,231,3314,852,2462,43.67,134.00,131,0,0,0,0,0,0,0,3,18,0,1,0,1,0,,,3225,0,70,956
"2024-03-07 00:09:08",6,1,"Bryan Tran",e1b7a928-67b0-4d49-b00e-5c1f6b6258f1,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.89,26779,293,1800,1006,794,93.00,187.66,186,0,0,0,0,0,0,0,2,11,0,0,0,0,0,,,4160,0,83,1043
"2024-03-07 00:28:39",6,1,"Bryan Tran",8b01bfb4-b33d-4106-afb8-e68e772c7b2a,Prism,Slayer,"Super Fiesta",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,32.48,2582,4050,351,114,237,0.60,-5.33,9,1,0,0,1,0,0,0,15,2,0,1,2,0,0,13,13,900,0,7,525
"2024-03-07 00:38:32",6,1,"Bryan Tran",319c2c31-1082-42a0-a447-ef1b22288d4f,Illusion,Slayer,"Super Fiesta",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,24.5,2492,3709,453,111,342,0.57,-6.00,8,0,0,0,8,0,0,0,14,0,0,0,4,0,0,9,14,810,0,5,533
"2024-03-08 22:56:56",6,1,"Bryan Tran",518036bb-e984-491b-8298-c13493d76bf7,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,56.31,18580,277,293,165,128,119.00,121.00,119,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,2375,0,87,1001
"2024-03-08 23:15:18",6,1,"Bryan Tran",60a53c8f-40a3-4eaa-8e25-e8be9ea0884e,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,57.94,22780,24,428,248,180,49.00,147.33,147,0,0,0,0,0,0,0,3,10,0,0,0,0,0,,,3945,0,106,951
"2024-03-08 23:28:40",6,1,"Bryan Tran",0f2a705b-f6a7-4388-95ba-6424e6426322,"Live Fire","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,47.45,15507,3,746,354,392,157.00,161.33,157,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,,2715,0,137,1041
"2024-03-09 01:37:35",6,1,"Bryan Tran",56bfb92b-0dc6-4063-b53e-3a3f572aab89,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,50.49,49176,1040,1030,520,510,173.50,355.33,347,0,0,0,0,0,0,0,2,31,0,1,0,0,0,,,5895,0,236,1472
"2024-03-09 02:05:06",6,1,"Bryan Tran",fcdd4a1b-c138-4fb6-a3f9-3b9577070ad0,Isolation,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,24.81,1152,1617,133,33,100,0.67,-6.00,12,0,0,12,0,0,0,0,18,0,0,0,2,0,0,11,11,1200,0,3,409
"2024-03-09 02:10:33",6,1,"Bryan Tran",d63334a6-6e9f-4ad6-a68f-b00e57ec9e5a,Curfew,Slayer,"Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,0,1,1,,Loss,31.13,880,1074,106,33,73,0.90,-0.66,9,0,0,8,0,0,0,0,10,1,0,0,7,0,0,9,8,950,0,5,469
"2024-03-09 02:20:12",6,1,"Bryan Tran",2193d627-c8f0-4f95-bae7-1f2cd2ea58dd,Empyrean,"Slayer Bandit","Tactical Slayer",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,40.79,1502,1463,76,31,45,1.17,2.33,14,0,0,12,0,0,0,0,12,1,0,0,6,0,0,13,11,1450,0,7,429
"2024-03-09 15:39:10",6,1,"Bryan Tran",483eecde-aa2c-4409-bf45-644f6de48973,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,49.32,20694,273,1474,727,747,40.50,164.00,162,0,0,0,0,0,0,0,4,18,0,0,0,0,0,,,4525,0,68,1014
"2024-03-09 15:56:39",6,1,"Bryan Tran",fbb661f5-a8b0-4325-96cc-5b837424e73d,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,57.09,21347,1105,578,330,248,48.25,194.33,193,0,0,0,0,0,0,0,4,16,0,3,0,0,0,,,3100,0,143,1135
"2024-03-09 16:17:41",6,1,"Bryan Tran",a3288ecf-b8f5-4e05-9aba-d54d8cf8a713,"Vallaheim Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,53.04,1880,0,115,61,54,13.00,12.66,13,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,215,0,8,1080
"2024-03-09 16:20:36",6,1,"Bryan Tran",f33d5ebc-9f9f-47c6-aacc-283a1f62cb06,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Loss,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,216
"2024-03-09 16:24:21",6,1,"Bryan Tran",852e44fe-d4b1-4398-8b60-743eef1f4af3,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Loss,35.96,512,215,89,32,57,6.00,7.33,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,,210,0,3,1013
"2024-03-09 16:27:28",6,1,"Bryan Tran",b1c609f5-da4f-45b1-8993-8604fe70509d,Highpower,"King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1388
"2024-03-10 02:22:00",6,1,"Bryan Tran",aef7073e-2cfd-4efb-a6e1-a81303eab605,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,53.08,31206,379,1170,621,549,72.67,224.66,218,0,0,0,0,0,0,0,3,29,0,0,0,0,0,,,4160,0,112,1299
"2024-03-10 02:44:47",6,1,"Bryan Tran",bd1fff5a-1e71-4109-9c72-96a7cc0a5458,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.49,23452,210,503,264,239,82.00,248.00,246,0,0,0,0,0,0,0,3,15,0,0,0,0,0,,,4250,0,213,1101
"2024-03-10 03:03:56",6,1,"Bryan Tran",0a6ff4e8-62bc-44f3-9eda-f5eb00269769,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,51.35,24803,319,555,285,270,192.00,197.00,192,0,0,0,0,0,0,0,1,18,0,0,0,0,0,,,4745,0,112,1256
"2024-03-10 03:27:34",6,1,"Bryan Tran",f566b03f-d241-4f0e-9f30-59ea96402691,"Deadlock Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,52.21,20069,376,927,484,443,47.67,147.00,143,0,0,0,0,0,0,0,3,21,0,0,0,0,0,,,3585,0,81,815
"2024-03-10 03:42:14",6,1,"Bryan Tran",27dd7712-dc0f-4f38-b1d6-d11644a2164e,"Exiled Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,0,1209,157,0,0,0,11.00,10.00,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,195,0,10,118
"2024-03-10 03:45:46",6,1,"Bryan Tran",7badf036-cf30-48f6-a4fe-9af2446de616,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,63.97,24672,442,519,332,187,195.00,197.66,195,0,0,0,0,0,0,0,1,11,0,0,0,0,0,,,4235,0,132,1126
"2024-03-11 20:52:34",6,1,"Bryan Tran",86e44bc0-0c0e-4862-a3ce-29315e5a127d,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.74,23796,255,749,395,354,53.00,160.33,159,0,0,0,0,0,0,0,3,13,0,0,0,0,0,,,3880,0,99,932
"2024-03-11 23:47:51",6,1,"Bryan Tran",7e589668-4e93-407a-88aa-a150babddc10,"Live Fire","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,55.31,7927,0,414,229,185,169.00,172.00,169,0,0,0,0,0,0,0,1,12,0,0,0,0,0,,,3565,0,193,826
"2024-03-13 20:30:27",6,1,"Bryan Tran",720d1e11-fde8-4292-82f9-06c5f7c4cf3d,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Loss,50,443,0,46,23,23,11.00,11.00,11,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,350,0,13,174
"2024-03-13 20:34:48",6,1,"Bryan Tran",6cc7a921-dea9-4703-920c-6c293f825cb2,"Fragmentation Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1127
"2024-03-13 20:36:36",6,1,"Bryan Tran",75570261-6961-4949-bb21-cf06e8cdc88a,"House of Reckoning","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,53.3,20571,1,803,428,375,35.25,141.33,141,0,0,0,0,0,0,0,4,13,0,0,0,0,0,,,3365,0,62,1025
"2024-03-13 20:54:41",6,1,"Bryan Tran",8c1d186c-4336-4918-9475-7bdb903f6770,"Breaker Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,53.52,17560,702,383,205,178,40.33,121.66,121,0,0,0,0,0,0,0,3,11,0,1,0,0,0,,,3085,0,87,752
"2024-03-13 21:07:48",6,1,"Bryan Tran",5fa2b132-a537-4104-93df-0d8bba2bce89,"Scarr Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,58.95,25225,135,1062,626,436,130.00,139.33,130,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,,4785,0,84,785
"2024-03-13 23:34:18",6,1,"Bryan Tran",759a6a5c-82ae-473b-a4fb-52a1c8be939f,"Kusini Bay Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,0,0,,Left,47.31,5729,0,93,44,49,75.00,76.33,75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,,1020,0,69,1087
"2024-03-14 22:07:22",6,1,"Bryan Tran",2eaf9b2e-d2e2-4b94-937b-fc07d3255e40,"Cliffhanger Firefight","King of the Hill","Firefight: King of the Hill",CrossPlay,Open,0,0,,,,,,,,,,,,,1,0,1,1,,Win,59.5,20771,35,484,288,196,123.00,123.00,123,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,2955,0,95,1031
